slug,vehicle_no,loading_out_time,unloading_in_time,origin,destination,consigner_code
CT9JPT00,RJ19GF9222,2020-07-01 22:36:38,2020-07-06 07:12:47,MERAMANDALI,KHOPOLI,BHUSHAN
CTLKPT00,RJ39GA5022,2020-07-01 22:49:08,2020-07-06 07:11:48,MERAMANDALI,KHOPOLI,BHUSHAN
CTQKPT00,RJ39GA2903,2020-07-01 22:49:14,2020-07-06 07:32:51,MERAMANDALI,KHOPOLI,BHUSHAN
CTZAQT00,RJ02GB4152,2020-07-02 13:50:30,2020-07-05 05:46:02,MERAMANDALI,NELLORE,BHUSHAN
CTBGQT00,RJ40GA2706,2020-07-02 04:51:26,2020-07-04 14:49:14,MERAMANDALI,NELLORE,BHUSHAN
CT7LQT00,NL01Q8019,2020-07-02 02:38:46,2020-07-06 05:55:12,MERAMANDALI,BANGALORE,BHUSHAN
CTQOQT00,MH43BP5431,2020-07-02 07:59:51,2020-07-05 20:56:54,MERAMANDALI,TALOJA,BHUSHAN
CTUOQT00,UP17T7368,2020-07-01 22:03:41,2020-07-07 11:05:51,MERAMANDALI,BHACHAU,BHUSHAN
CTVOQT00,UP17T7377,2020-07-01 22:05:04,2020-07-07 10:58:29,MERAMANDALI,BHACHAU,BHUSHAN
CTYOQT00,MH46BM2793,2020-07-02 06:24:53,2020-07-02 08:34:15,KHAPOLI,PUNE,BHUSHAN
CT60RT00,RJ02GB8125,2020-07-02 12:24:29,2020-07-05 10:57:57,MERAMANDALI,NELLORE,BHUSHAN
CT80RT00,RJ05GB1710,2020-07-02 08:03:05,2020-07-04 14:29:50,MERAMANDALI,NELLORE,BHUSHAN
CT90RT00,RJ11GB6006,2020-07-02 09:03:37,2020-07-05 23:31:09,MERAMANDALI,HYDERABAD,BHUSHAN
CTD0RT00,RJ02GB1985,2020-07-02 09:01:28,2020-07-05 22:27:00,MERAMANDALI,HYDERABAD,BHUSHAN
CTH0RT00,RJ02GA7612,2020-07-02 08:06:56,2020-07-06 01:58:42,MERAMANDALI,CHENNAI,BHUSHAN
CTB3RT00,RJ19GF4823,2020-07-02 17:17:12,2020-07-07 09:57:46,MERAMANDALI,KHOPOLI,BHUSHAN
CTW4RT00,HR55N9822,2020-07-02 07:09:25,2020-07-02 07:52:24,SAHIBABAD,Ghaziabad,BHUSHAN
CTD5RT00,HR55Q5407,2020-07-02 23:29:56,2020-07-03 04:59:58,SAHIBABAD,MANESAR,BHUSHAN
CTO5RT00,OD19P7449,2020-07-02 15:15:06,2020-07-03 05:49:10,MERAMANDALI,PAR,BHUSHAN
CT46RT00,NL01Q7979,2020-07-02 12:11:57,2020-07-07 15:03:43,MERAMANDALI,JODHPUR,BHUSHAN
CT86RT00,NL01K5420,2020-07-02 12:21:16,2020-07-04 07:44:17,MERAMANDALI,HALDIA,BHUSHAN
CT07RT00,OD14K5249,2020-07-02 15:21:52,2020-07-03 04:47:01,MERAMANDALI,PAR,BHUSHAN
CT27RT00,NL01AD9313,2020-07-02 21:25:33,2020-07-03 13:03:19,MERAMANDALI,PAR,BHUSHAN
CTY7RT00,OD04M6617,2020-07-02 23:31:54,2020-07-03 12:14:13,MERAMANDALI,PAR,BHUSHAN
CTF8RT00,NL01AD9310,2020-07-02 21:25:57,2020-07-03 12:49:47,MERAMANDALI,PAR,BHUSHAN
CTG8RT00,NL01AB0794,2020-07-02 23:53:01,2020-07-04 14:22:40,MERAMANDALI,HALDIA,BHUSHAN
CTJ8RT00,GJ12BW7383,2020-07-02 21:18:51,2020-07-09 04:09:30,SAHIBABAD,KHURDA,BHUSHAN
CT19RT00,NL01AD9308,2020-07-02 21:25:04,2020-07-03 11:25:50,MERAMANDALI,PAR,BHUSHAN
CT29RT00,OD33T6349,2020-07-03 11:53:29,2020-07-03 17:01:52,MERAMANDALI,GOPINATHPUR-CUTTACK,BHUSHAN
CT39RT00,OD14K5349,2020-07-02 19:47:42,2020-07-03 04:32:51,MERAMANDALI,PAR,BHUSHAN
CT49RT00,OD33T6049,2020-07-02 19:54:40,2020-07-03 07:20:47,MERAMANDALI,PAR,BHUSHAN
CTY9RT00,OD19N9449,2020-07-02 20:08:53,2020-07-03 07:20:40,MERAMANDALI,PAR,BHUSHAN
CT2ERT00,OD33T6249,2020-07-02 19:54:41,2020-07-03 04:18:22,MERAMANDALI,PAR,BHUSHAN
CTWHRT00,OD04M6517,2020-07-02 23:38:36,2020-07-03 15:37:37,MERAMANDALI,PAR,BHUSHAN
CTWKRT00,MH40BG8852,2020-07-03 04:32:40,2020-07-03 14:55:43,KHAPOLI,SANGLI,BHUSHAN
CTIMRT00,HR55M1515,2020-07-01 21:29:29,2020-07-02 00:14:19,SAHIBABAD,Mundka,BHUSHAN
CT3NRT00,HR55L9174,2020-07-04 00:23:16,2020-07-04 00:37:38,SAHIBABAD,Ghaziabad,BHUSHAN
CT4NRT00,HR55V4974,2020-07-03 03:42:01,2020-07-03 04:29:42,SAHIBABAD,Ghaziabad,BHUSHAN
CTIORT00,NL01AC8485,2020-07-04 06:20:12,2020-07-06 12:27:45,MERAMANDALI,NAGPUR,BHUSHAN
CTQSRT00,CG04MA0923,2020-07-03 03:57:54,2020-07-08 04:14:59,MERAMANDALI,TALOJA,BHUSHAN
CTRYRT00,MH46BM2815,2020-07-05 01:11:41,2020-07-05 09:55:28,KHAPOLI,NASHIK AMBAD,BHUSHAN
CT2ZRT00,RJ05GC1705,2020-07-03 01:19:59,2020-07-06 11:41:46,MERAMANDALI,GHAZIABAD,BHUSHAN
CT2DST00,OD14J4849,2020-07-03 04:25:24,2020-07-04 00:08:19,MERAMANDALI,PAR,BHUSHAN
CT7EST00,RJ02GB4276,2020-07-03 03:01:48,2020-07-07 19:15:52,MERAMANDALI,GHAZIABAD,BHUSHAN
CTJFST00,UP14JT4648,2020-07-03 11:32:56,2020-07-08 07:42:55,MERAMANDALI,Ghaziabad,BHUSHAN
CTGJST00,MH46F4737,2020-07-04 05:28:14,2020-07-04 08:31:26,KHAPOLI,PUNE,BHUSHAN
CT8KST00,MH18AA8856,2020-07-04 12:14:42,2020-07-05 14:14:44,KHAPOLI,JALNA,BHUSHAN
CTCKST00,MH40AK5372,2020-07-04 10:52:33,2020-07-06 11:10:33,KHAPOLI,NAGPUR,BHUSHAN
CTULST00,OD19P2749,2020-07-03 06:59:23,2020-07-03 15:51:11,MERAMANDALI,PAR,BHUSHAN
CTRMST00,NL01AB3269,2020-07-03 07:55:52,2020-07-07 09:55:34,MERAMANDALI,PILKHUWA,BHUSHAN
CTSMST00,NL01L9469,2020-07-03 08:02:17,2020-07-07 09:55:18,MERAMANDALI,PILKHUWA,BHUSHAN
CTTMST00,OD14K5149,2020-07-03 07:55:42,2020-07-03 22:58:41,MERAMANDALI,PAR,BHUSHAN
CTUMST00,OD19N9849,2020-07-03 07:27:48,2020-07-03 23:18:13,MERAMANDALI,PAR,BHUSHAN
CTWMST00,MH46BM2816,2020-07-04 20:46:18,2020-07-05 07:28:03,KHAPOLI,NASHIK AMBAD,BHUSHAN
CT9NST00,OD33T5849,2020-07-03 08:16:30,2020-07-03 23:18:48,MERAMANDALI,PAR,BHUSHAN
CTANST00,OD04K3370,2020-07-03 10:38:01,2020-07-08 01:56:07,MERAMANDALI,KHOPOLI,BHUSHAN
CTDNST00,RJ05GB9711,2020-07-03 07:08:02,2020-07-06 03:38:35,MERAMANDALI,Kanpur,BHUSHAN
CTENST00,MH18AA5706,2020-07-04 12:59:33,2020-07-05 04:29:28,KHAPOLI,JALNA,BHUSHAN
CTHNST00,OD04K3551,2020-07-03 15:32:00,2020-07-09 11:40:57,MERAMANDALI,COIMBATORE,BHUSHAN
CTQNST00,UP25BT9779,2020-07-03 01:21:42,2020-07-05 20:10:39,MERAMANDALI,Varanasi,BHUSHAN
CTUPST00,RJ02GB3368,2020-07-03 23:47:35,2020-07-07 10:46:24,MERAMANDALI,NELLORE,BHUSHAN
CTYQST00,NL01AD0154,2020-07-03 20:18:00,2020-07-04 12:51:59,MERAMANDALI,PAR,BHUSHAN
CT9SST00,HR55V0493,2020-07-03 08:24:57,2020-07-04 00:39:58,SAHIBABAD,Ghaziabad,BHUSHAN
CTNSST00,NL01L5829,2020-07-03 20:24:20,2020-07-08 10:04:20,MERAMANDALI,PILKHUWA,BHUSHAN
CTOSST00,NL01L5869,2020-07-03 17:23:00,2020-07-08 13:06:04,MERAMANDALI,PILKHUWA,BHUSHAN
CTPSST00,NL01L1029,2020-07-04 03:17:16,2020-07-08 13:06:29,MERAMANDALI,PILKHUWA,BHUSHAN
CTQSST00,NL01AC9639,2020-07-03 23:40:18,2020-07-08 10:04:58,MERAMANDALI,PILKHUWA,BHUSHAN
CT4TST00,NL01L6449,2020-07-03 11:53:35,2020-07-07 09:27:35,MERAMANDALI,FARIDABAD,BHUSHAN
CTDTST00,OD19N9749,2020-07-03 20:59:32,2020-07-04 06:34:11,MERAMANDALI,PAR,BHUSHAN
CTKTST00,OD19P7349,2020-07-03 20:52:29,2020-07-04 06:33:53,MERAMANDALI,PAR,BHUSHAN
CTMTST00,OD14K9849,2020-07-03 20:52:40,2020-07-04 06:40:44,MERAMANDALI,PAR,BHUSHAN
CTNTST00,OD19N9249,2020-07-03 20:59:24,2020-07-04 06:34:02,MERAMANDALI,PAR,BHUSHAN
CTOTST00,OD19P2549,2020-07-03 21:14:13,2020-07-04 07:58:10,MERAMANDALI,PAR,BHUSHAN
CTPTST00,OD19N9549,2020-07-03 20:45:15,2020-07-04 06:40:43,MERAMANDALI,PAR,BHUSHAN
CT7VST00,OD19N8949,2020-07-04 05:09:53,2020-07-04 14:08:10,MERAMANDALI,PAR,BHUSHAN
CT8VST00,OD19N9349,2020-07-04 05:09:32,2020-07-04 14:08:33,MERAMANDALI,PAR,BHUSHAN
CT2XST00,OD14K5449,2020-07-04 05:09:56,2020-07-04 18:27:30,MERAMANDALI,PAR,BHUSHAN
CT4YST00,NL01AB0949,2020-07-04 11:06:43,2020-07-08 21:50:52,MERAMANDALI,COCHIN,BHUSHAN
CTQ0TT00,MH18AA8826,2020-07-04 11:09:20,2020-07-05 14:19:43,KHAPOLI,JALNA,BHUSHAN
CTI2TT00,OD14H6549,2020-07-04 09:00:37,2020-07-04 18:41:26,MERAMANDALI,PAR,BHUSHAN
CTN7TT00,RJ02GB2164,2020-07-03 17:54:33,2020-07-07 00:30:07,MERAMANDALI,CHENNAI,BHUSHAN
CTBBTT00,NL01AD0149,2020-07-04 20:39:58,2020-07-08 09:43:51,MERAMANDALI,HYDERABAD,BHUSHAN
CTRFTT00,RJ39GA2889,2020-07-04 15:07:47,2020-07-05 20:12:27,MERAMANDALI,RAIPUR,BHUSHAN
CTNKTT00,HR69C7360,2020-07-03 16:53:18,2020-07-06 00:38:41,SAHIBABAD,Varanasi,BHUSHAN
CTFMTT00,RJ19GF0246,2020-07-04 03:35:38,2020-07-09 07:54:19,MERAMANDALI,BHACHAU,BHUSHAN
CT6OTT00,OD04M6317,2020-07-04 20:26:23,2020-07-05 07:03:57,MERAMANDALI,PAR,BHUSHAN
CTARTT00,OD19N6349,2020-07-04 09:00:30,2020-07-04 18:41:54,MERAMANDALI,PAR,BHUSHAN
CTLSTT00,RJ05GB3192,2020-07-04 08:57:33,2020-07-09 04:35:55,MERAMANDALI,PILKHUWA,BHUSHAN
CT0ZTT00,RJ04GB8988,2020-07-04 08:59:43,2020-07-09 10:12:25,MERAMANDALI,BHACHAU,BHUSHAN
CTX3UT00,NL01AA9939,2020-07-04 20:12:50,2020-07-10 17:44:36,MERAMANDALI,BHACHAU,BHUSHAN
CT05UT00,HR38X6608,2020-07-04 06:19:56,2020-07-09 12:14:02,MERAMANDALI,Ludhiana,BHUSHAN
CTX6UT00,NL01AD8474,2020-07-05 00:52:00,2020-07-11 13:07:14,MERAMANDALI,COIMBATORE,BHUSHAN
CTR7UT00,RJ02GB2253,2020-07-04 08:56:35,2020-07-08 06:06:17,MERAMANDALI,PILKHUWA,BHUSHAN
CTSBUT00,RJ14GK3883,2020-07-04 15:55:24,2020-07-07 10:45:57,MERAMANDALI,NELLORE,BHUSHAN
CTZEUT00,OD04M7017,2020-07-04 20:26:44,2020-07-05 13:15:02,MERAMANDALI,PAR,BHUSHAN
CTRFUT00,RJ04GB0822,2020-07-04 08:59:11,2020-07-08 04:38:57,MERAMANDALI,TALOJA,BHUSHAN
CTYFUT00,RJ02GB0746,2020-07-04 10:19:54,2020-07-09 00:06:57,MERAMANDALI,PILKHUWA,BHUSHAN
CTUGUT00,OD14K8917,2020-07-05 20:49:43,2020-07-06 07:40:18,MERAMANDALI,KHURDA,BHUSHAN
CT2LUT00,RJ14GF3402,2020-07-04 04:35:00,2020-07-04 09:34:58,SAHIBABAD,GURGAON,BHUSHAN
CTLLUT00,RJ02GB4155,2020-07-04 17:48:37,2020-07-08 09:41:48,MERAMANDALI,NELLORE,BHUSHAN
CTNLUT00,NL01AD8317,2020-07-05 07:59:30,2020-07-05 15:00:06,MERAMANDALI,PAR,BHUSHAN
CTTLUT00,RJ02GB4231,2020-07-04 20:47:07,2020-07-08 23:08:09,MERAMANDALI,CHENNAI,BHUSHAN
CTDNUT00,OD33T6049,2020-07-04 21:09:04,2020-07-05 05:36:44,MERAMANDALI,PAR,BHUSHAN
CTFNUT00,OD19P7449,2020-07-04 21:15:30,2020-07-05 06:42:14,MERAMANDALI,PAR,BHUSHAN
CTHNUT00,OD19P2749,2020-07-04 21:15:51,2020-07-05 12:18:15,MERAMANDALI,PAR,BHUSHAN
CTINUT00,OD04M6217,2020-07-05 05:32:17,2020-07-05 14:59:42,MERAMANDALI,PAR,BHUSHAN
CTMNUT00,RJ39GA3321,2020-07-04 21:07:19,2020-07-07 07:10:48,MERAMANDALI,TALOJA,BHUSHAN
CTPNUT00,NL01Q6579,2020-07-04 17:10:39,2020-07-10 13:53:50,MERAMANDALI,BANGALORE,BHUSHAN
CT3PUT00,OD04K7069,2020-07-05 01:57:03,2020-07-09 10:37:59,MERAMANDALI,HOSUR,BHUSHAN
CT4PUT00,RJ04GB6526,2020-07-05 11:03:44,2020-07-09 10:55:13,MERAMANDALI,BHIND,BHUSHAN
CTKSUT00,RJ14GJ7332,2020-07-05 06:37:05,2020-07-08 21:10:58,MERAMANDALI,CHENNAI,BHUSHAN
CT0WUT00,RJ02GB1565,2020-07-04 21:55:32,2020-07-08 09:42:07,MERAMANDALI,NELLORE,BHUSHAN
CTUWUT00,OD14K5349,2020-07-04 18:00:18,2020-07-05 06:36:05,MERAMANDALI,PAR,BHUSHAN
CTYWUT00,NL01AD0979,2020-07-04 21:22:30,2020-07-09 06:31:05,MERAMANDALI,BANGALORE,BHUSHAN
CT5XUT00,OD33T6249,2020-07-04 17:51:57,2020-07-05 06:13:48,MERAMANDALI,PAR,BHUSHAN
CTX0VT00,KA35C0439,2020-07-05 00:04:03,2020-07-08 22:54:14,KHAPOLI,RANIPET,BHUSHAN
CT92VT00,OD04M6617,2020-07-04 20:12:55,2020-07-05 11:57:36,MERAMANDALI,PAR,BHUSHAN
CT14VT00,GJ12BW0267,2020-07-06 13:42:11,2020-07-10 12:30:38,MERAMANDALI,BHACHAU,BHUSHAN
CTJ4VT00,OD04M6917,2020-07-05 08:06:41,2020-07-05 17:55:02,MERAMANDALI,PAR,BHUSHAN
CTF9VT00,RJ02GB2149,2020-07-05 14:09:17,2020-07-08 10:53:45,MERAMANDALI,Gorakhpur,BHUSHAN
CTW9VT00,RJ02GB5125,2020-07-05 12:39:49,2020-07-07 17:00:54,MERAMANDALI,NELLORE,BHUSHAN
CT5BVT00,OD14K5949,2020-07-05 12:04:08,2020-07-05 23:02:37,MERAMANDALI,PAR,BHUSHAN
CTJBVT00,GJ12BT2449,2020-07-06 13:09:03,2020-07-10 12:30:41,MERAMANDALI,BHACHAU,BHUSHAN
CTXBVT00,OD19P2417,2020-07-05 08:14:02,2020-07-05 14:38:50,MERAMANDALI,PAR,BHUSHAN
CTLCVT00,RJ19GC4861,2020-07-05 05:10:49,2020-07-07 06:58:57,MERAMANDALI,NAGPUR MAUZA,BHUSHAN
CTKFVT00,NL05D8029,2020-07-06 00:05:48,2020-07-10 14:33:58,MERAMANDALI,COIMBATORE,BHUSHAN
CTRFVT00,MH40BG8852,2020-07-05 11:22:25,2020-07-06 12:42:02,KHAPOLI,KOLHAPUR,BHUSHAN
CT0GVT00,MH43BP0563,2020-07-05 14:38:52,2020-07-11 13:48:44,SAHIBABAD,CUTTACK,BHUSHAN
CT1GVT00,UP14JT4643,2020-07-06 15:01:48,2020-07-11 13:48:12,SAHIBABAD,CUTTACK,BHUSHAN
CTDKVT00,RJ04GB6790,2020-07-04 17:37:27,2020-07-09 09:32:49,MERAMANDALI,TALOJA,BHUSHAN
CTMKVT00,OD33T5849,2020-07-05 10:45:40,2020-07-05 19:46:16,MERAMANDALI,PAR,BHUSHAN
CTJMVT00,RJ39GA2757,2020-07-05 12:41:04,2020-07-08 12:00:30,MERAMANDALI,AURANGABAD,BHUSHAN
CT1PVT00,RJ02GB3684,2020-07-05 12:41:37,2020-07-10 02:03:04,MERAMANDALI,PILKHUWA,BHUSHAN
CTTQVT00,KA35C0440,2020-07-05 16:09:18,2020-07-08 22:54:24,KHAPOLI,RANIPET,BHUSHAN
CTURVT00,NL01AD0499,2020-07-05 12:04:40,2020-07-09 16:38:54,MERAMANDALI,PILKHUWA,BHUSHAN
CTVRVT00,NL01K2479,2020-07-06 05:34:34,2020-07-10 09:41:46,MERAMANDALI,PILKHUWA,BHUSHAN
CTWRVT00,NL01L0819,2020-07-06 03:56:38,2020-07-10 09:41:46,MERAMANDALI,PILKHUWA,BHUSHAN
CTOXVT00,RJ02GB8535,2020-07-06 01:55:59,2020-07-09 05:54:19,MERAMANDALI,CHENNAI,BHUSHAN
CT3YVT00,OD14J4849,2020-07-05 14:53:09,2020-07-05 22:48:57,MERAMANDALI,PAR,BHUSHAN
CTT0WT00,OD33S5149,2020-07-05 14:04:01,2020-07-06 00:12:30,MERAMANDALI,PAR,BHUSHAN
CTM3WT00,NL01K2049,2020-07-05 22:34:47,2020-07-10 19:01:47,MERAMANDALI,PILKHUWA,BHUSHAN
CT15WT00,NL01AC9209,2020-07-05 22:27:43,2020-07-10 19:01:54,MERAMANDALI,PILKHUWA,BHUSHAN
CTQ6WT00,RJ09GB5897,2020-07-05 23:21:03,2020-07-09 04:54:42,MERAMANDALI,PILKHUWA,BHUSHAN
CT07WT00,NL01G7589,2020-07-06 03:42:23,2020-07-10 14:35:44,MERAMANDALI,COIMBATORE,BHUSHAN
CT17WT00,NL01K1729,2020-07-06 03:21:05,2020-07-10 14:35:23,MERAMANDALI,COIMBATORE,BHUSHAN
CT37WT00,RJ04GB6055,2020-07-06 05:54:22,2020-07-10 11:01:56,MERAMANDALI,BHACHAU,BHUSHAN
CT47WT00,RJ19GD7044,2020-07-05 20:53:12,2020-07-11 07:32:04,MERAMANDALI,BHACHAU,BHUSHAN
CT57WT00,NL01L0909,2020-07-05 20:08:05,2020-07-10 05:56:51,MERAMANDALI,GHAZIABAD,BHUSHAN
CTG7WT00,OD14K6249,2020-07-05 13:07:16,2020-07-05 22:55:37,MERAMANDALI,PAR,BHUSHAN
CTH7WT00,OD14K5149,2020-07-05 13:57:01,2020-07-05 22:55:40,MERAMANDALI,PAR,BHUSHAN
CTT8WT00,UP17AT7561,2020-07-05 21:14:45,2020-07-05 23:09:53,SAHIBABAD,Mundka,BHUSHAN
CTW9WT00,NL01G5939,2020-07-07 09:06:07,2020-07-13 11:47:06,MERAMANDALI,COIMBATORE,BHUSHAN
CT7BWT00,OD19N8949,2020-07-05 17:12:37,2020-07-06 04:10:39,MERAMANDALI,PAR,BHUSHAN
CTABWT00,OD19N9349,2020-07-05 19:40:01,2020-07-06 04:10:22,MERAMANDALI,PAR,BHUSHAN
CTBBWT00,HR55Q5407,2020-07-05 14:49:58,2020-07-06 05:44:58,SAHIBABAD,BALLABGARH,BHUSHAN
CTNBWT00,OD19N9149,2020-07-05 19:39:55,2020-07-06 04:10:22,MERAMANDALI,PAR,BHUSHAN
CT2CWT00,OD19N9549,2020-07-06 00:34:02,2020-07-06 15:43:07,MERAMANDALI,PAR,BHUSHAN
CT8CWT00,OD19N9749,2020-07-05 23:44:56,2020-07-06 15:43:40,MERAMANDALI,PAR,BHUSHAN
CTQRWT00,OD04M0815,2020-07-05 23:11:47,2020-07-11 06:08:12,MERAMANDALI,COIMBATORE,BHUSHAN
CTXRWT00,RJ04GB6526,2020-07-05 10:12:33,2020-07-09 10:55:13,MERAMANDALI,BHIND,BHUSHAN
CT3SWT00,MH40AK5369,2020-07-07 16:55:53,2020-07-09 13:45:56,KHAPOLI,NAGPUR,BHUSHAN
CTQSWT00,OD19N9249,2020-07-06 04:04:07,2020-07-06 22:57:17,MERAMANDALI,PAR,BHUSHAN
CTSSWT00,RJ04GB5465,2020-07-06 05:51:56,2020-07-10 08:30:09,MERAMANDALI,BHACHAU,BHUSHAN
CT6TWT00,HR38X4369,2020-07-06 11:43:05,2020-07-06 21:20:10,SAHIBABAD,MOHALI,BHUSHAN
CT9TWT00,NL01K3419,2020-07-06 03:28:58,2020-07-09 11:25:30,MERAMANDALI,HYDERABAD,BHUSHAN
CTCTWT00,HR38R7507,2020-07-07 00:48:50,2020-07-07 05:06:44,SAHIBABAD,GREATER NOIDA,BHUSHAN
CTDTWT00,HR38X6659,2020-07-05 21:14:28,2020-07-06 05:43:16,SAHIBABAD,MOHALI,BHUSHAN
CTHTWT00,MH46AR2825,2020-07-06 00:39:23,2020-07-07 08:14:49,KHAPOLI,PUNE,BHUSHAN
CT4VWT00,RJ19GG2576,2020-07-06 10:30:43,2020-07-11 03:35:19,MERAMANDALI,TALOJA,BHUSHAN
CTA0XT00,NL01AD0054,2020-07-05 17:19:49,2020-07-06 08:43:14,MERAMANDALI,PAR,BHUSHAN
CTP1XT00,PB06AX3705,2020-07-06 16:46:54,2020-07-11 07:28:41,KHAPOLI,COIMBATORE,BHUSHAN
CTO4XT00,OD33S5249,2020-07-05 17:19:15,2020-07-06 04:10:10,MERAMANDALI,PAR,BHUSHAN
CTS4XT00,NL01Q8149,2020-07-06 12:27:53,2020-07-09 11:25:41,MERAMANDALI,HYDERABAD,BHUSHAN
CTT4XT00,NL01K2199,2020-07-06 15:50:25,2020-07-09 11:54:01,MERAMANDALI,HYDERABAD,BHUSHAN
CTD5XT00,NL01AB2079,2020-07-06 03:07:50,2020-07-10 10:37:29,MERAMANDALI,GHAZIABAD,BHUSHAN
CT98XT00,RJ29GA4549,2020-07-06 04:52:18,2020-07-09 08:28:46,MERAMANDALI,NELLORE,BHUSHAN
CT29XT00,RJ06GC7486,2020-07-06 10:20:10,2020-07-09 10:53:03,MERAMANDALI,TALOJA,BHUSHAN
CT39XT00,MH43BP5345,2020-07-06 12:34:57,2020-07-11 07:38:01,MERAMANDALI,COIMBATORE,BHUSHAN
CTXBXT00,NL01Q8139,2020-07-06 20:23:52,2020-07-13 11:46:30,MERAMANDALI,COIMBATORE,BHUSHAN
CTCDXT00,RJ40GA1283,2020-07-06 20:32:13,2020-07-10 16:56:39,MERAMANDALI,PILKHUWA,BHUSHAN
CTUHXT00,RJ02GB3843,2020-07-05 23:54:40,2020-07-11 09:14:36,MERAMANDALI,PILKHUWA,BHUSHAN
CTYHXT00,MH46AF2428,2020-07-06 09:51:39,2020-07-08 18:05:55,KHAPOLI,Gangapur,BHUSHAN
CT5IXT00,GJ12BT6289,2020-07-07 01:06:34,2020-07-09 07:15:42,MERAMANDALI,NAGPUR,BHUSHAN
CT6IXT00,RJ02GB0770,2020-07-06 17:51:17,2020-07-08 23:47:27,MERAMANDALI,Kanpur,BHUSHAN
CT7IXT00,RJ04GA7167,2020-07-07 01:07:13,2020-07-09 00:58:27,MERAMANDALI,NAGPUR,BHUSHAN
CT9IXT00,RJ19GG7166,2020-07-06 12:48:59,2020-07-11 00:55:03,MERAMANDALI,TALOJA,BHUSHAN
CT0RXT00,NL01L9879,2020-07-06 21:54:03,2020-07-13 11:47:03,MERAMANDALI,COIMBATORE,BHUSHAN
CTD2YT00,PB08DG9977,2020-07-06 13:16:24,2020-07-09 07:59:24,SAHIBABAD,BARODA,BHUSHAN
CTU3YT00,KA35C0435,2020-07-08 17:46:43,2020-07-13 11:26:21,KHAPOLI,CHENNAI CHEYYAR,BHUSHAN
CTC7YT00,MH43BP5665,2020-07-07 03:09:26,2020-07-13 05:58:04,MERAMANDALI,COIMBATORE,BHUSHAN
CTA8YT00,MH40AK5084,2020-07-07 10:16:25,2020-07-10 11:18:25,KHAPOLI,NAGPUR MAUZA,BHUSHAN
CTODYT00,UP17AT7564,2020-07-07 02:14:40,2020-07-07 03:09:00,SAHIBABAD,NEW DELHI,BHUSHAN
CTQEYT00,RJ02GB0557,2020-07-07 15:16:20,2020-07-10 21:28:48,MERAMANDALI,Kanpur,BHUSHAN
CT2GYT00,RJ02GB9345,2020-07-08 01:19:13,2020-07-11 05:28:03,MERAMANDALI,Kanpur,BHUSHAN
CTSHYT00,MH46BM3352,2020-07-07 01:59:34,2020-07-08 06:57:38,KHAPOLI,MURBAD,BHUSHAN
CTPJYT00,NL01G6139,2020-07-07 05:15:09,2020-07-11 05:45:42,MERAMANDALI,HOSUR,BHUSHAN
CTQJYT00,HR38R1152,2020-07-07 00:07:35,2020-07-07 00:40:35,SAHIBABAD,Mundka,BHUSHAN
CTRJYT00,HR38X5144,2020-07-07 13:01:19,2020-07-07 21:12:29,SAHIBABAD,BAROTIWALA,BHUSHAN
CT5KYT00,CG04MR6523,2020-07-07 17:32:22,2020-07-09 00:59:31,MERAMANDALI,RAIPUR,BHUSHAN
CT1LYT00,HR55V1293,2020-07-07 03:14:57,2020-07-07 08:39:57,SAHIBABAD,GURGAON,BHUSHAN
CT5TYT00,MH46BB5385,2020-07-07 09:41:30,2020-07-08 05:47:06,KHAPOLI,AURANGABAD,BHUSHAN
CTCUYT00,NL01AD0549,2020-07-07 07:21:41,2020-07-11 18:14:35,MERAMANDALI,NANI DAMAN (UT),BHUSHAN
CTIYYT00,NL01Q6599,2020-07-07 02:41:41,2020-07-11 12:17:05,MERAMANDALI,PILKHUWA,BHUSHAN
CTJYYT00,NL01L6289,2020-07-07 02:41:53,2020-07-11 12:18:23,MERAMANDALI,PILKHUWA,BHUSHAN
CTJ0ZT00,NL01K1509,2020-07-07 05:15:16,2020-07-11 05:38:00,MERAMANDALI,HOSUR,BHUSHAN
CTV2ZT00,NL01AE3089,2020-07-08 02:01:38,2020-07-12 07:54:08,MERAMANDALI,HOSUR,BHUSHAN
CT9BZT00,MH48AY7649,2020-07-07 22:26:39,2020-07-08 02:08:53,KHAPOLI,PUNE (CHAKAN),BHUSHAN
CTFNZT00,HR55V2514,2020-07-08 03:44:40,2020-07-08 03:46:00,SAHIBABAD,Ghaziabad,BHUSHAN
CTKNZT00,UP74T5155,2020-07-08 01:59:15,2020-07-09 04:55:59,SAHIBABAD,LUCKNOW,BHUSHAN
CTWQZT00,MH06AC8262,2020-07-08 01:05:11,2020-07-09 07:11:35,KHAPOLI,MUM,BHUSHAN
CTYQZT00,HR46C7965,2020-07-08 04:34:55,2020-07-08 05:16:22,SAHIBABAD,DELHI,BHUSHAN
CTZQZT00,HR38V0678,2020-07-07 20:43:51,2020-07-08 17:09:47,SAHIBABAD,Kanpur,BHUSHAN
CTOZZT00,UP14GT5149,2020-07-08 00:43:20,2020-07-08 09:17:07,SAHIBABAD,Haldwani,BHUSHAN
CTDB0U00,NL01N0089,2020-07-07 20:46:41,2020-07-14 07:08:47,MERAMANDALI,JAIPUR,BHUSHAN
CT7E0U00,CG04MR6523,2020-07-07 17:32:22,2020-07-09 00:59:31,MERAMANDALI,RAIPUR,BHUSHAN
